SEASON_YEAR,PLAYER_ID,PLAYER_NAME,TEAM_ABBREVIATION,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS
2024,1642291,Angel Reese,CHI,1022400044,2024-06-01,CHI @ IND,L,29.533333333333335,2,9,0.222,0,0,0.0,4,6,0.667,8,5,13,1,2,1,0,1,2,5,8,-2
2024,1642291,Angel Reese,CHI,1022400039,2024-05-30,CHI vs. LAS,W,25.016666666666666,3,8,0.375,0,0,0.0,0,0,0.0,3,3,6,3,2,2,0,0,5,0,6,17
2024,1642291,Angel Reese,CHI,1022400034,2024-05-28,CHI vs. SEA,L,29.583333333333332,4,9,0.444,0,0,0.0,3,3,1.0,6,6,12,3,3,2,0,2,2,2,11,-12
2024,1642291,Angel Reese,CHI,1022400026,2024-05-25,CHI vs. CON,L,33.11666666666667,4,9,0.444,0,1,0.0,5,6,0.833,3,2,5,2,2,1,0,3,3,3,13,-6
2024,1642291,Angel Reese,CHI,1022400022,2024-05-23,CHI @ NYL,W,31.316666666666666,3,10,0.3,0,0,0.0,7,9,0.778,3,6,9,1,1,1,0,3,3,7,13,7
2024,1642291,Angel Reese,CHI,1022400012,2024-05-18,CHI @ DAL,W,25.216666666666665,3,9,0.333,0,1,0.0,5,7,0.714,7,2,9,2,2,1,0,4,4,4,11,17
2024,1642291,Angel Reese,CHI,1022400005,2024-05-15,CHI @ DAL,L,26.466666666666665,5,14,0.357,0,0,0.0,2,8,0.25,5,3,8,1,2,1,0,4,5,4,12,-7
2024,1630459,DiDi Richards,WAS,1022400140,2024-07-14,WAS vs. LVA,L,9.483333333333333,1,2,0.5,0,0,0.0,0,2,0.0,1,2,3,0,0,0,1,0,0,1,2,6
2024,1630459,DiDi Richards,WAS,1022400129,2024-07-10,WAS @ IND,W,9.1,0,1,0.0,0,0,0.0,0,0,0.0,1,1,2,0,0,0,1,0,0,0,0,-5
2024,1630459,DiDi Richards,WAS,1022400122,2024-07-06,WAS @ MIN,L,16.436666666666667,0,1,0.0,0,0,0.0,2,2,1.0,0,2,2,0,0,0,0,0,1,1,2,-5
2024,1630459,DiDi Richards,WAS,1022400117,2024-07-04,WAS @ LVA,L,21.533333333333335,1,4,0.25,0,1,0.0,1,4,0.25,0,1,1,1,1,0,0,0,1,3,3,-19
2024,1630459,DiDi Richards,WAS,1022400114,2024-07-02,WAS @ LAS,W,10.916666666666666,0,3,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,2,0,-6
2024,1630459,DiDi Richards,WAS,1022400104,2024-06-29,WAS vs. LVA,L,11.966666666666667,1,4,0.25,0,0,0.0,0,0,0.0,1,1,2,1,1,0,0,0,2,0,2,-16
2024,1630459,DiDi Richards,WAS,1022400099,2024-06-27,WAS vs. CON,L,27.43,2,4,0.5,0,0,0.0,0,0,0.0,1,4,5,3,1,0,1,0,1,5,4,-7
2024,1630459,DiDi Richards,WAS,1022400095,2024-06-23,WAS vs. DAL,W,9.533333333333333,2,3,0.667,0,0,0.0,0,0,0.0,2,0,2,1,0,0,0,0,4,0,4,-1
2024,1630459,DiDi Richards,WAS,1022400091,2024-06-22,WAS vs. DAL,W,15.001666666666667,3,5,0.6,0,0,0.0,0,0,0.0,0,1,1,2,0,1,0,0,1,0,6,13
2024,1630459,DiDi Richards,WAS,1022400074,2024-06-14,WAS vs. CHI,W,0.0033333333333333335,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
2024,1630459,DiDi Richards,WAS,1022400067,2024-06-11,WAS @ ATL,W,1.85,1,2,0.5,0,0,0.0,0,0,0.0,1,0,1,0,1,0,0,0,0,0,2,-1
2024,1630459,DiDi Richards,WAS,1022400056,2024-06-07,WAS vs. IND,L,7.733333333333333,1,2,0.5,0,1,0.0,0,0,0.0,0,0,0,0,2,0,0,0,1,0,2,-13
2024,1630459,DiDi Richards,WAS,1022400049,2024-06-04,WAS @ CON,L,2.145,1,2,0.5,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,2,1
2024,1630459,DiDi Richards,WAS,1022400042,2024-05-31,WAS @ NYL,L,5.1866666666666665,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,1,0,1,0,0,0,0,2,-12
2024,1630459,DiDi Richards,WAS,1022400028,2024-05-25,WAS @ SEA,L,10.016666666666667,3,5,0.6,0,0,0.0,1,2,0.5,0,1,1,0,0,0,0,0,1,1,7,-11
2024,1630459,DiDi Richards,WAS,1022400023,2024-05-23,WAS @ PHO,L,12.116666666666667,1,4,0.25,0,0,0.0,0,0,0.0,2,1,3,1,1,0,0,1,1,1,2,1
2024,1630459,DiDi Richards,WAS,1022400019,2024-05-21,WAS @ LAS,L,11.625,1,2,0.5,0,0,0.0,0,0,0.0,1,3,4,2,0,0,0,1,0,0,2,-4
2024,1630459,DiDi Richards,WAS,1022400014,2024-05-19,WAS vs. SEA,L,10.248333333333333,1,3,0.333,0,1,0.0,2,4,0.5,0,2,2,1,0,0,1,0,2,2,4,-6
2024,1630459,DiDi Richards,WAS,1022400008,2024-05-17,WAS @ CON,L,3.256666666666667,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,-7
2024,1630459,DiDi Richards,WAS,1022400001,2024-05-14,WAS vs. NYL,L,2.135,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,-9
2024,1628920,Mercedes Russell,SEA,1022400240,2024-09-19,SEA @ PHO,W,24.783333333333335,6,11,0.545,0,0,0.0,2,3,0.667,2,2,4,0,0,1,1,1,1,3,14,16
2024,1628920,Mercedes Russell,SEA,1022400234,2024-09-17,SEA vs. LVA,L,27.25,4,8,0.5,0,0,0.0,0,0,0.0,1,3,4,1,0,0,0,0,4,0,8,-16
2024,1628920,Mercedes Russell,SEA,1022400229,2024-09-15,SEA vs. LAS,W,23.65,2,5,0.4,0,0,0.0,1,2,0.5,3,3,6,1,0,3,0,1,0,2,5,-8
2024,1628920,Mercedes Russell,SEA,1022400221,2024-09-13,SEA @ DAL,W,28.033333333333335,3,4,0.75,0,0,0.0,3,3,1.0,0,5,5,2,0,0,1,0,3,2,9,19
2024,1628920,Mercedes Russell,SEA,1022400217,2024-09-11,SEA @ LAS,W,10.561666666666667,0,2,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,1,0,0,0,-12
2024,1628920,Mercedes Russell,SEA,1022400206,2024-09-07,SEA vs. PHO,W,25.183333333333334,1,7,0.143,0,0,0.0,0,0,0.0,2,6,8,2,0,2,0,1,0,1,2,17
2024,1628920,Mercedes Russell,SEA,1022400200,2024-09-05,SEA @ NYL,L,7.433333333333334,0,2,0.0,0,0,0.0,0,0,0.0,1,0,1,1,1,0,0,1,0,0,0,-12
2024,1628920,Mercedes Russell,SEA,1022400195,2024-09-03,SEA @ CON,W,24.766666666666666,1,2,0.5,0,0,0.0,0,0,0.0,0,3,3,3,1,1,0,0,2,1,2,21
2024,1628920,Mercedes Russell,SEA,1022400190,2024-09-01,SEA @ CON,L,10.5,1,2,0.5,0,0,0.0,0,0,0.0,1,2,3,0,2,0,1,1,0,0,2,-1
2024,1628920,Mercedes Russell,SEA,1022400184,2024-08-28,SEA vs. ATL,W,13.066666666666666,2,2,1.0,0,0,0.0,3,3,1.0,1,1,2,0,1,1,0,0,0,2,7,-1
2024,1628920,Mercedes Russell,SEA,1022400178,2024-08-26,SEA vs. WAS,L,16.533333333333335,4,7,0.571,0,0,0.0,0,0,0.0,1,0,1,1,1,1,0,0,0,1,8,6
2024,1628920,Mercedes Russell,SEA,1022400164,2024-08-20,SEA @ WAS,W,7.466666666666667,0,0,0.0,0,0,0.0,0,0,0.0,2,1,3,1,1,0,0,0,1,0,0,-6
2024,1628920,Mercedes Russell,SEA,1022400160,2024-08-18,SEA @ IND,L,12.216666666666667,0,2,0.0,0,0,0.0,1,2,0.5,1,2,3,1,1,0,0,1,2,1,1,0
2024,1628920,Mercedes Russell,SEA,1022400152,2024-08-16,SEA @ ATL,L,7.85,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,1,0,0,1,0,1,0,0,4
2024,1628920,Mercedes Russell,SEA,1022400144,2024-07-16,SEA @ LAS,W,6.866666666666666,1,1,1.0,0,0,0.0,0,0,0.0,0,1,1,1,1,0,0,0,1,0,2,-10
2024,1628920,Mercedes Russell,SEA,1022400141,2024-07-14,SEA vs. ATL,W,12.65,1,2,0.5,0,0,0.0,0,0,0.0,0,2,2,1,1,0,0,0,0,0,2,2
2024,1628920,Mercedes Russell,SEA,1022400136,2024-07-12,SEA vs. MIN,W,17.385,1,3,0.333,0,0,0.0,0,0,0.0,0,2,2,0,1,1,1,0,2,1,2,28
2024,1628920,Mercedes Russell,SEA,1022400125,2024-07-07,SEA vs. CHI,W,8.05,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,2,-1
2024,1628920,Mercedes Russell,SEA,1022400120,2024-07-05,SEA vs. CHI,L,9.536666666666667,4,4,1.0,0,0,0.0,0,0,0.0,0,1,1,1,0,0,0,0,1,0,8,-7
2024,1628920,Mercedes Russell,SEA,1022400110,2024-07-01,SEA vs. DAL,W,19.125,3,6,0.5,0,0,0.0,1,1,1.0,1,4,5,1,1,1,0,0,3,1,7,3
2024,1628920,Mercedes Russell,SEA,1022400105,2024-06-29,SEA vs. DAL,W,16.35,2,4,0.5,0,0,0.0,0,0,0.0,2,3,5,0,1,0,1,0,1,0,4,9
2024,1628920,Mercedes Russell,SEA,1022400101,2024-06-27,SEA vs. IND,W,17.316666666666666,0,2,0.0,0,0,0.0,0,0,0.0,0,3,3,2,2,3,0,0,2,1,0,2
2024,1628920,Mercedes Russell,SEA,1022400097,2024-06-23,SEA vs. CON,W,8.75,1,1,1.0,0,0,0.0,2,2,1.0,0,4,4,0,0,0,0,0,0,1,4,-10
2024,1628920,Mercedes Russell,SEA,1022400086,2024-06-19,SEA @ LVA,L,4.25,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,-6
2024,1628920,Mercedes Russell,SEA,1022400072,2024-06-13,SEA @ DAL,W,15.45,2,2,1.0,0,0,0.0,2,2,1.0,2,2,4,0,0,0,0,0,1,1,6,10
2024,1628920,Mercedes Russell,SEA,1022400069,2024-06-11,SEA vs. LAS,W,14.126666666666667,0,2,0.0,0,0,0.0,0,2,0.0,0,3,3,1,0,0,1,0,2,1,0,-6
2024,1628920,Mercedes Russell,SEA,1022400064,2024-06-09,SEA @ MIN,L,10.266666666666667,0,2,0.0,0,0,0.0,0,0,0.0,1,2,3,0,0,0,0,0,0,2,0,-7
2024,1628920,Mercedes Russell,SEA,1022400057,2024-06-07,SEA @ LVA,W,8.466666666666667,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,2,0,0,1,1,1,0,-17
2024,1628920,Mercedes Russell,SEA,1022400051,2024-06-04,SEA vs. PHO,W,25.148333333333333,2,2,1.0,0,0,0.0,1,5,0.2,0,5,5,1,1,3,0,0,2,3,5,15
2024,1628920,Mercedes Russell,SEA,1022400038,2024-05-30,SEA @ IND,W,19.533333333333335,3,6,0.5,0,0,0.0,1,2,0.5,0,5,5,0,0,0,0,0,3,1,7,-4
2024,1628920,Mercedes Russell,SEA,1022400034,2024-05-28,SEA @ CHI,W,12.683333333333334,1,3,0.333,0,0,0.0,0,0,0.0,0,1,1,3,0,0,0,0,0,0,2,-10
2024,1628920,Mercedes Russell,SEA,1022400028,2024-05-25,SEA vs. WAS,W,18.933333333333334,3,3,1.0,0,0,0.0,0,0,0.0,0,7,7,2,1,0,1,0,1,1,6,24
2024,1628920,Mercedes Russell,SEA,1022400020,2024-05-22,SEA vs. IND,W,9.416666666666666,0,1,0.0,0,0,0.0,0,0,0.0,1,1,2,2,0,0,0,0,0,0,0,-1
2024,1628920,Mercedes Russell,SEA,1022400016,2024-05-20,SEA @ NYL,L,33.86666666666667,4,7,0.571,0,0,0.0,0,1,0.0,0,2,2,0,2,1,0,1,2,1,8,-16
2024,1628920,Mercedes Russell,SEA,1022400014,2024-05-19,SEA @ WAS,W,29.95,3,6,0.5,0,0,0.0,2,2,1.0,2,3,5,0,3,2,0,0,5,2,8,22
2024,1628920,Mercedes Russell,SEA,1022400009,2024-05-17,SEA @ MIN,L,11.8,3,3,1.0,0,0,0.0,1,1,1.0,2,1,3,0,1,2,0,0,1,2,7,-10
2024,1628920,Mercedes Russell,SEA,1022400004,2024-05-14,SEA vs. MIN,L,13.648333333333333,3,3,1.0,0,0,0.0,1,2,0.5,0,3,3,0,1,0,0,0,1,1,7,-2
2024,1631055,Nyara Sabally,NYL,1022400236,2024-09-19,NYL vs. ATL,L,21.433333333333334,5,8,0.625,0,0,0.0,4,6,0.667,2,2,4,0,2,2,0,1,1,4,14,-1
2024,1631055,Nyara Sabally,NYL,1022400231,2024-09-17,NYL @ WAS,W,14.65,3,5,0.6,0,0,0.0,6,7,0.857,2,2,4,0,0,1,1,1,4,5,12,3
2024,1631055,Nyara Sabally,NYL,1022400225,2024-09-15,NYL vs. MIN,L,17.133333333333333,4,5,0.8,0,0,0.0,1,2,0.5,2,1,3,1,0,2,0,0,2,1,9,10
2024,1631055,Nyara Sabally,NYL,1022400218,2024-09-12,NYL @ DAL,W,17.816666666666666,3,6,0.5,0,0,0.0,1,1,1.0,1,4,5,0,0,1,0,2,2,1,7,8
2024,1631055,Nyara Sabally,NYL,1022400213,2024-09-10,NYL @ DAL,W,17.75,2,4,0.5,0,0,0.0,2,2,1.0,3,4,7,2,0,1,0,1,2,4,6,8
2024,1631055,Nyara Sabally,NYL,1022400209,2024-09-08,NYL vs. LVA,W,11.066666666666666,1,3,0.333,0,1,0.0,1,2,0.5,1,1,2,1,0,0,1,0,1,1,3,6
2024,1631055,Nyara Sabally,NYL,1022400200,2024-09-05,NYL vs. SEA,W,7.9,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,1,0,1,0,0,-3
2024,1631055,Nyara Sabally,NYL,1022400188,2024-08-30,NYL @ SEA,W,14.0,3,5,0.6,0,0,0.0,1,2,0.5,4,4,8,1,1,0,0,1,2,2,7,4
2024,1631055,Nyara Sabally,NYL,1022400182,2024-08-28,NYL @ LAS,L,27.955,5,7,0.714,0,0,0.0,4,5,0.8,2,8,10,0,2,1,2,0,3,4,14,0
2024,1631055,Nyara Sabally,NYL,1022400177,2024-08-26,NYL @ PHO,W,10.178333333333333,3,5,0.6,0,0,0.0,0,0,0.0,1,3,4,0,0,1,1,1,0,0,6,4
2024,1631055,Nyara Sabally,NYL,1022400172,2024-08-24,NYL vs. CON,L,11.541666666666666,1,2,0.5,0,0,0.0,1,1,1.0,1,3,4,0,0,1,1,1,3,2,3,3
2024,1631055,Nyara Sabally,NYL,1022400167,2024-08-22,NYL vs. DAL,W,18.133333333333333,0,6,0.0,0,0,0.0,0,1,0.0,2,4,6,0,0,3,0,4,2,2,0,4
2024,1631055,Nyara Sabally,NYL,1022400163,2024-08-20,NYL vs. DAL,W,18.85,2,2,1.0,0,0,0.0,1,4,0.25,3,2,5,1,1,1,0,0,1,2,5,7
2024,1631055,Nyara Sabally,NYL,1022400156,2024-08-17,NYL @ LVA,W,3.6333333333333333,0,0,0.0,0,0,0.0,2,2,1.0,0,1,1,0,0,0,0,0,1,1,2,1
2024,1631055,Nyara Sabally,NYL,1022400151,2024-08-15,NYL @ LAS,W,19.39,3,4,0.75,0,0,0.0,0,0,0.0,1,8,9,3,2,0,0,0,5,1,6,9
2024,1631055,Nyara Sabally,NYL,1022400145,2024-07-16,NYL vs. CON,W,7.4,1,2,0.5,0,0,0.0,0,0,0.0,1,2,3,2,0,1,2,1,1,0,2,3
2024,1631055,Nyara Sabally,NYL,1022400137,2024-07-13,NYL @ CHI,W,13.033333333333333,3,5,0.6,0,1,0.0,0,0,0.0,1,1,2,0,0,1,1,1,1,1,6,0
2024,1631055,Nyara Sabally,NYL,1022400133,2024-07-11,NYL vs. CHI,W,7.2,1,2,0.5,0,0,0.0,0,0,0.0,0,2,2,0,1,0,2,0,2,1,2,-4
2024,1631055,Nyara Sabally,NYL,1022400042,2024-05-31,NYL vs. WAS,W,5.633333333333334,0,0,0.0,0,0,0.0,0,0,0.0,0,2,2,0,0,0,1,0,2,0,0,8
2024,1631055,Nyara Sabally,NYL,1022400035,2024-05-29,NYL vs. PHO,W,8.6,1,2,0.5,0,0,0.0,0,0,0.0,2,2,4,1,0,1,0,0,0,0,2,-4
2024,1631055,Nyara Sabally,NYL,1022400025,2024-05-25,NYL @ MIN,L,13.116666666666667,1,2,0.5,0,0,0.0,0,0,0.0,0,2,2,1,0,1,0,0,0,1,2,-12
2024,1631055,Nyara Sabally,NYL,1022400022,2024-05-23,NYL vs. CHI,L,19.383333333333333,4,6,0.667,0,0,0.0,0,0,0.0,3,3,6,2,0,1,1,0,1,2,8,13
2024,1631055,Nyara Sabally,NYL,1022400016,2024-05-20,NYL vs. SEA,W,12.033333333333333,0,0,0.0,0,0,0.0,0,0,0.0,1,3,4,0,0,1,1,0,2,0,0,7
2024,1631055,Nyara Sabally,NYL,1022400010,2024-05-18,NYL vs. IND,W,15.181666666666667,3,4,0.75,0,0,0.0,1,1,1.0,1,4,5,0,4,2,2,1,1,3,7,-8
2024,1631055,Nyara Sabally,NYL,1022400007,2024-05-16,NYL @ IND,W,11.27,1,1,1.0,0,0,0.0,1,2,0.5,0,2,2,0,0,0,1,0,0,1,3,4
2024,1631055,Nyara Sabally,NYL,1022400001,2024-05-14,NYL @ WAS,W,7.505,0,1,0.0,0,0,0.0,2,2,1.0,0,0,0,0,0,1,1,1,1,2,2,2
2024,1630149,Satou Sabally,DAL,1022400239,2024-09-19,DAL @ LVA,L,31.733333333333334,6,12,0.5,4,6,0.667,9,10,0.9,0,7,7,7,3,1,1,0,4,6,25,-6
2024,1630149,Satou Sabally,DAL,1022400224,2024-09-15,DAL @ IND,L,37.275,9,14,0.643,5,8,0.625,4,4,1.0,1,8,9,6,0,1,1,0,5,3,27,4
2024,1630149,Satou Sabally,DAL,1022400221,2024-09-13,DAL vs. SEA,L,36.38333333333333,6,19,0.316,1,5,0.2,5,6,0.833,0,7,7,6,4,2,1,0,1,3,18,4
2024,1630149,Satou Sabally,DAL,1022400218,2024-09-12,DAL vs. NYL,L,17.116666666666667,2,10,0.2,0,3,0.0,0,0,0.0,0,3,3,1,3,0,0,1,3,0,4,-21
2024,1630149,Satou Sabally,DAL,1022400213,2024-09-10,DAL vs. NYL,L,27.283333333333335,3,10,0.3,0,3,0.0,3,4,0.75,1,6,7,7,3,0,0,0,4,3,9,-12
2024,1630149,Satou Sabally,DAL,1022400210,2024-09-08,DAL @ CHI,L,32.36666666666667,5,15,0.333,2,7,0.286,0,2,0.0,0,6,6,7,4,1,1,0,4,3,12,-9
2024,1630149,Satou Sabally,DAL,1022400202,2024-09-06,DAL @ ATL,L,40.666666666666664,6,11,0.545,3,5,0.6,3,4,0.75,0,5,5,6,4,1,0,0,5,2,18,-3
2024,1630149,Satou Sabally,DAL,1022400196,2024-09-03,DAL vs. WAS,L,33.416666666666664,3,11,0.273,2,4,0.5,4,6,0.667,2,6,8,5,1,0,3,2,2,3,12,-3
2024,1630149,Satou Sabally,DAL,1022400192,2024-09-01,DAL vs. IND,L,37.14833333333333,6,16,0.375,4,9,0.444,9,10,0.9,2,2,4,0,1,2,0,4,4,6,25,-6
2024,1630149,Satou Sabally,DAL,1022400186,2024-08-30,DAL vs. MIN,W,36.998333333333335,7,14,0.5,2,6,0.333,2,3,0.667,2,6,8,6,1,2,0,0,2,3,18,21
2024,1630149,Satou Sabally,DAL,1022400179,2024-08-27,DAL vs. LVA,W,38.085,10,14,0.714,4,6,0.667,4,5,0.8,2,5,7,5,2,2,0,0,4,5,28,2
2024,1630149,Satou Sabally,DAL,1022400175,2024-08-25,DAL vs. LAS,W,35.733333333333334,7,20,0.35,3,6,0.5,2,2,1.0,2,3,5,3,1,1,0,2,4,1,19,7
2024,1630149,Satou Sabally,DAL,1022400167,2024-08-22,DAL @ NYL,L,35.916666666666664,5,12,0.417,0,2,0.0,0,1,0.0,1,6,7,5,3,0,1,0,1,3,10,-7
2024,1630149,Satou Sabally,DAL,1022400163,2024-08-20,DAL @ NYL,L,35.983333333333334,8,14,0.571,5,8,0.625,3,3,1.0,1,4,5,4,4,4,0,0,3,3,24,-10
2024,1630149,Satou Sabally,DAL,1022400154,2024-08-16,DAL vs. CON,L,36.233333333333334,6,17,0.353,3,6,0.5,5,8,0.625,4,4,8,7,3,2,0,1,2,6,20,-14
2024,1628317,Karlie Samuelson,WAS,1022400237,2024-09-19,WAS vs. IND,W,20.183333333333334,1,5,0.2,0,3,0.0,1,1,1.0,0,3,3,3,0,0,0,0,0,0,3,14
2024,1628317,Karlie Samuelson,WAS,1022400231,2024-09-17,WAS vs. NYL,L,21.833333333333332,2,4,0.5,2,3,0.667,1,1,1.0,0,3,3,4,0,0,0,1,0,3,7,-10
2024,1628317,Karlie Samuelson,WAS,1022400226,2024-09-15,WAS vs. ATL,L,20.533333333333335,2,3,0.667,2,2,1.0,2,3,0.667,0,2,2,3,2,2,0,0,2,2,8,8
2024,1628317,Karlie Samuelson,WAS,1022400219,2024-09-13,WAS @ ATL,W,18.24,1,4,0.25,1,3,0.333,0,0,0.0,0,0,0,1,1,0,0,0,2,3,3,-4
2024,1628317,Karlie Samuelson,WAS,1022400216,2024-09-11,WAS @ CHI,W,21.405,2,4,0.5,0,1,0.0,0,0,0.0,0,3,3,1,0,3,0,0,1,1,4,22
2024,1628317,Karlie Samuelson,WAS,1022400207,2024-09-08,WAS vs. MIN,L,18.44333333333333,2,4,0.5,2,4,0.5,0,0,0.0,0,4,4,0,1,0,1,0,1,0,6,-8
2024,1628317,Karlie Samuelson,WAS,1022400201,2024-09-05,WAS @ PHO,W,19.766666666666666,6,6,1.0,5,5,1.0,2,3,0.667,1,0,1,3,0,1,0,0,0,4,19,18
2024,1628317,Karlie Samuelson,WAS,1022400196,2024-09-03,WAS @ DAL,W,15.326666666666666,2,6,0.333,2,4,0.5,2,2,1.0,1,3,4,1,0,0,0,0,1,2,8,-1
2024,1628317,Karlie Samuelson,WAS,1022400189,2024-08-31,WAS vs. CON,L,17.721666666666668,1,5,0.2,1,4,0.25,3,4,0.75,0,1,1,5,0,3,0,0,2,2,6,1
2024,1628317,Karlie Samuelson,WAS,1022400181,2024-08-28,WAS @ CHI,W,12.191666666666666,1,3,0.333,1,3,0.333,0,0,0.0,0,0,0,0,0,2,0,0,0,0,3,-8
2024,1628317,Karlie Samuelson,WAS,1022400155,2024-08-17,WAS vs. MIN,L,1.2333333333333334,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,-2
2024,1628317,Karlie Samuelson,WAS,1022400150,2024-08-15,WAS @ MIN,L,29.191666666666666,3,8,0.375,1,4,0.25,0,0,0.0,0,3,3,1,1,1,0,0,1,2,7,-9
2024,1628317,Karlie Samuelson,WAS,1022400095,2024-06-23,WAS vs. DAL,W,29.133333333333333,3,6,0.5,2,4,0.5,5,5,1.0,0,4,4,3,2,0,0,0,0,2,13,5
2024,1628317,Karlie Samuelson,WAS,1022400091,2024-06-22,WAS vs. DAL,W,29.966666666666665,5,12,0.417,3,5,0.6,4,4,1.0,2,2,4,3,0,1,0,2,2,5,17,18
2024,1628317,Karlie Samuelson,WAS,1022400084,2024-06-19,WAS @ IND,L,33.333333333333336,6,9,0.667,3,6,0.5,1,1,1.0,1,2,3,5,2,2,0,0,0,3,16,-6
2024,1628317,Karlie Samuelson,WAS,1022400074,2024-06-14,WAS vs. CHI,W,32.35,4,10,0.4,2,6,0.333,2,2,1.0,0,1,1,2,4,1,0,0,2,2,12,-4
2024,1628317,Karlie Samuelson,WAS,1022400067,2024-06-11,WAS @ ATL,W,24.533333333333335,2,8,0.25,1,4,0.25,0,0,0.0,0,6,6,4,0,0,0,1,1,2,5,13
2024,1628317,Karlie Samuelson,WAS,1022400062,2024-06-09,WAS @ NYL,L,25.558333333333334,2,6,0.333,1,4,0.25,0,0,0.0,0,1,1,2,2,0,0,0,6,0,5,-5
2024,1628317,Karlie Samuelson,WAS,1022400056,2024-06-07,WAS vs. IND,L,31.616666666666667,4,10,0.4,3,9,0.333,0,0,0.0,0,2,2,1,0,1,0,1,4,4,11,9
2024,1628317,Karlie Samuelson,WAS,1022400054,2024-06-06,WAS vs. CHI,L,28.376666666666665,1,6,0.167,1,4,0.25,0,0,0.0,1,4,5,2,1,0,0,0,3,1,3,-2
2024,1628317,Karlie Samuelson,WAS,1022400049,2024-06-04,WAS @ CON,L,31.4,3,9,0.333,3,6,0.5,0,0,0.0,3,0,3,1,1,2,0,0,4,3,9,-18
2024,1628317,Karlie Samuelson,WAS,1022400042,2024-05-31,WAS @ NYL,L,28.783333333333335,2,5,0.4,1,2,0.5,0,0,0.0,0,2,2,2,0,0,0,0,3,1,5,-16
2024,1628317,Karlie Samuelson,WAS,1022400036,2024-05-29,WAS vs. ATL,L,31.183333333333334,3,10,0.3,1,7,0.143,0,0,0.0,1,2,3,3,1,0,0,1,2,4,7,-10
2024,1628317,Karlie Samuelson,WAS,1022400028,2024-05-25,WAS @ SEA,L,25.783333333333335,5,8,0.625,1,2,0.5,5,5,1.0,2,1,3,0,1,1,0,1,1,4,16,-17
2024,1628317,Karlie Samuelson,WAS,1022400023,2024-05-23,WAS @ PHO,L,24.926666666666666,1,7,0.143,1,7,0.143,0,0,0.0,0,1,1,2,0,1,0,0,3,2,3,2
2024,1628317,Karlie Samuelson,WAS,1022400019,2024-05-21,WAS @ LAS,L,30.696666666666665,4,10,0.4,1,4,0.25,0,0,0.0,1,1,2,1,0,1,0,1,1,2,9,7
2024,1628317,Karlie Samuelson,WAS,1022400014,2024-05-19,WAS vs. SEA,L,29.766666666666666,3,8,0.375,3,6,0.5,4,4,1.0,0,2,2,4,1,2,0,1,1,5,13,-3
2024,1628317,Karlie Samuelson,WAS,1022400008,2024-05-17,WAS @ CON,L,30.726666666666667,6,8,0.75,4,5,0.8,2,2,1.0,1,2,3,4,2,2,0,0,3,3,18,1
2024,1628317,Karlie Samuelson,WAS,1022400001,2024-05-14,WAS vs. NYL,L,27.331666666666667,2,9,0.222,1,6,0.167,2,2,1.0,1,3,4,1,3,1,0,0,2,3,7,2
2024,1629478,Katie Lou Samuelson,IND,1022400237,2024-09-19,IND @ WAS,L,20.116666666666667,3,8,0.375,2,3,0.667,2,2,1.0,1,3,4,3,1,2,0,1,0,3,10,2
2024,1629478,Katie Lou Samuelson,IND,1022400224,2024-09-15,IND vs. DAL,W,11.133333333333333,0,1,0.0,0,1,0.0,0,0,0.0,1,0,1,1,0,0,1,0,0,0,0,4
2024,1629478,Katie Lou Samuelson,IND,1022400215,2024-09-11,IND vs. LVA,L,10.1,0,2,0.0,0,1,0.0,0,0,0.0,0,0,0,1,0,0,0,0,1,0,0,-6
2024,1629478,Katie Lou Samuelson,IND,1022400208,2024-09-08,IND vs. ATL,W,5.066666666666666,0,0,0.0,0,0,0.0,0,0,0.0,0,2,2,0,0,0,0,0,1,0,0,2
2024,1629478,Katie Lou Samuelson,IND,1022400204,2024-09-06,IND vs. MIN,L,9.078333333333333,1,2,0.5,1,2,0.5,0,0,0.0,1,0,1,0,0,0,0,0,3,0,3,-3
2024,1629478,Katie Lou Samuelson,IND,1022400199,2024-09-04,IND vs. LAS,W,11.916666666666666,0,0,0.0,0,0,0.0,3,3,1.0,0,2,2,0,2,0,1,0,1,2,3,11
